1,18,17.0
1,2,68.0
1,3,32.0
1,4,31.0
1,7,47.0
1,16,24.0
1,17,46.0
1,19,50.0
1,23,26.0
1,1,61.0
1,5,68.0
1,6,38.0
1,8,43.0
1,9,43.0
1,10,23.0
1,12,40.0
1,13,29.0
1,14,15.0
1,15,9.0
1,20,41.0
1,21,31.0
1,22,28.0
1,24,33.0
1,25,40.0
1,26,17.0
1,11,22.0
18,9,54.0
18,11,53.0
18,3,78.0
18,5,43.0
18,6,37.0
18,1,26.0
18,2,57.0
18,4,37.0
18,7,43.0
18,8,54.0
18,10,57.0
18,12,43.0
18,13,31.0
18,14,68.0
2,6,47.0
2,12,51.0
2,13,40.0
2,2,71.0
2,3,54.0
2,4,44.0
2,7,57.0
2,8,55.0
2,9,69.0
2,14,45.0
2,1,15.0
2,5,53.0
2,10,62.0
2,11,26.0
6,4,47.0
6,6,39.0
6,8,79.0
6,9,63.0
6,10,42.0
6,13,38.0
6,14,77.0
6,1,13.0
6,2,62.0
6,3,63.0
6,5,43.0
6,7,54.0
6,11,13.0
6,12,35.0
12,10,35.0
12,11,30.0
12,13,33.0
12,1,29.0
12,2,33.0
12,3,31.0
12,4,65.0
12,5,68.0
12,6,27.0
12,7,27.0
12,8,32.0
12,9,36.0
12,12,53.0
12,14,37.0
13,2,35.0
13,3,50.0
13,4,40.0
13,9,31.0
13,13,21.0
13,16,16.0
13,19,28.0
13,22,49.0
13,26,21.0
13,1,52.0
13,5,57.0
13,6,41.0
13,7,8.0
13,8,31.0
13,10,36.0
13,11,36.0
13,12,52.0
13,14,54.0
13,15,46.0
13,17,55.0
13,18,29.0
13,20,21.0
13,21,32.0
13,23,37.0
13,24,34.0
13,25,31.0
3,3,39.0
3,4,22.0
3,6,55.0
3,7,31.0
3,9,38.0
3,10,30.0
3,13,39.0
3,17,59.0
3,18,28.0
3,19,24.0
3,22,38.0
3,23,60.0
3,2,49.0
3,14,46.0
3,15,40.0
3,16,52.0
3,24,47.0
3,1,49.0
3,5,37.0
3,8,47.0
3,11,35.0
3,12,25.0
3,20,70.0
3,21,45.0
3,25,15.0
3,26,24.0
4,2,24.0
4,5,23.0
4,6,31.0
4,8,61.0
4,9,46.0
4,12,31.0
4,1,45.0
4,10,71.0
4,11,50.0
4,3,48.0
4,4,37.0
4,7,68.0
4,13,34.0
4,14,49.0
7,2,64.0
7,3,22.0
7,5,63.0
7,7,28.0
7,13,29.0
7,15,25.0
7,16,6.0
7,17,35.0
7,19,25.0
7,21,44.0
7,22,74.0
7,24,25.0
7,9,38.0
7,11,21.0
7,12,23.0
7,26,35.0
7,1,50.0
7,4,47.0
7,8,32.0
7,10,34.0
7,14,29.0
7,18,16.0
7,20,66.0
7,23,18.0
7,25,27.0
7,6,24.0
9,3,36.0
9,4,33.0
9,17,51.0
9,21,63.0
9,26,19.0
9,5,77.0
9,7,15.0
9,10,42.0
9,11,36.0
9,14,63.0
9,19,23.0
9,24,56.0
9,25,41.0
9,1,68.0
9,2,40.0
9,6,66.0
9,8,49.0
9,9,52.0
9,12,50.0
9,13,41.0
9,15,39.0
9,16,42.0
9,18,53.0
9,20,49.0
9,22,6.0
9,23,47.0
10,10,49.0
10,11,35.0
10,1,47.0
10,2,30.0
10,3,33.0
10,4,26.0
10,6,26.0
10,5,23.0
10,7,34.0
10,8,26.0
10,9,15.0
10,12,58.0
10,13,37.0
10,14,26.0
17,2,33.0
17,7,29.0
17,8,44.0
17,10,32.0
17,12,64.0
17,13,40.0
17,14,24.0
17,15,18.0
17,16,21.0
17,20,24.0
17,25,39.0
17,3,34.0
17,19,35.0
17,22,35.0
17,26,26.0
17,1,59.0
17,4,24.0
17,5,60.0
17,6,45.0
17,9,44.0
17,17,54.0
17,18,20.0
17,21,23.0
17,23,39.0
17,24,66.0
17,11,30.0
19,2,46.0
19,6,34.0
19,8,71.0
19,9,68.0
19,11,47.0
19,13,50.0
19,14,28.0
19,15,43.0
19,16,19.0
19,23,20.0
19,26,48.0
19,19,62.0
19,25,69.0
19,1,64.0
19,3,44.0
19,4,40.0
19,5,33.0
19,7,42.0
19,10,45.0
19,17,11.0
19,18,26.0
19,20,46.0
19,21,47.0
19,22,37.0
19,24,16.0
19,12,18.0
22,5,46.0
22,10,32.0
22,4,40.0
22,8,38.0
22,9,21.0
22,13,42.0
22,1,45.0
22,2,41.0
22,3,41.0
22,6,25.0
22,7,39.0
22,11,35.0
22,12,63.0
22,14,43.0
23,9,44.0
23,13,17.0
23,15,21.0
23,17,49.0
23,18,28.0
23,25,58.0
23,22,39.0
23,1,69.0
23,2,43.0
23,3,42.0
23,4,46.0
23,5,59.0
23,6,48.0
23,7,21.0
23,8,71.0
23,10,43.0
23,11,42.0
23,12,44.0
23,16,41.0
23,19,42.0
23,20,60.0
23,21,47.0
23,23,28.0
23,24,29.0
23,26,29.0
23,14,13.0
5,2,38.0
5,4,37.0
5,5,19.0
5,7,48.0
5,11,38.0
5,14,43.0
5,15,38.0
5,16,21.0
5,19,14.0
5,22,82.0
5,24,18.0
5,25,41.0
5,3,38.0
5,13,32.0
5,18,40.0
5,21,32.0
5,23,63.0
5,26,9.0
5,1,62.0
5,6,32.0
5,8,35.0
5,9,32.0
5,10,40.0
5,12,38.0
5,17,36.0
5,20,58.0
8,6,25.0
8,14,77.0
8,1,16.0
8,4,53.0
8,5,54.0
8,13,47.0
8,2,59.0
8,3,71.0
8,7,48.0
8,8,75.0
8,9,51.0
8,10,58.0
8,11,12.0
8,12,65.0
11,2,45.0
11,10,29.0
11,11,31.0
11,13,55.0
11,14,43.0
11,18,43.0
11,23,22.0
11,12,48.0
11,15,32.0
11,16,39.0
11,17,31.0
11,19,54.0
11,20,78.0
11,24,24.0
11,25,34.0
11,26,26.0
11,1,48.0
11,3,30.0
11,4,42.0
11,5,48.0
11,6,55.0
11,7,22.0
11,9,41.0
11,21,65.0
11,22,40.0
11,8,37.0
14,4,30.0
14,8,73.0
14,9,68.0
14,10,73.0
14,14,73.0
14,3,59.0
14,1,36.0
14,2,51.0
14,5,31.0
14,6,23.0
14,7,72.0
14,11,16.0
14,12,52.0
14,13,42.0
15,9,47.0
15,10,27.0
15,11,30.0
15,16,33.0
15,22,40.0
15,26,20.0
15,1,55.0
15,2,17.0
15,3,27.0
15,4,31.0
15,5,64.0
15,6,23.0
15,7,14.0
15,8,47.0
15,12,58.0
15,13,22.0
15,14,34.0
15,15,20.0
15,17,68.0
15,18,39.0
15,19,14.0
15,20,24.0
15,21,55.0
15,23,39.0
15,24,27.0
15,25,17.0
16,11,41.0
16,13,46.0
16,2,54.0
16,4,46.0
16,8,57.0
16,9,63.0
16,10,63.0
16,14,58.0
16,1,63.0
16,3,77.0
16,5,24.0
16,6,21.0
16,7,67.0
16,12,27.0
24,1,46.0
24,11,48.0
24,14,40.0
24,8,42.0
24,2,32.0
24,3,34.0
24,4,55.0
24,5,57.0
24,6,30.0
24,7,31.0
24,9,16.0
24,10,19.0
24,12,43.0
24,13,39.0
25,2,38.0
25,4,32.0
25,6,51.0
25,7,45.0
25,9,54.0
25,10,26.0
25,12,58.0
25,14,5.0
25,15,30.0
25,16,26.0
25,18,32.0
25,19,33.0
25,20,49.0
25,24,14.0
25,25,42.0
25,3,48.0
25,22,32.0
25,23,39.0
25,1,36.0
25,5,69.0
25,8,53.0
25,11,47.0
25,13,18.0
25,17,53.0
25,21,51.0
25,26,38.0
21,3,42.0
21,6,53.0
21,8,66.0
21,10,40.0
21,15,28.0
21,16,35.0
21,20,54.0
21,21,71.0
21,25,62.0
21,26,37.0
21,1,60.0
21,2,37.0
21,4,28.0
21,13,42.0
21,14,28.0
21,17,45.0
21,19,42.0
21,22,37.0
21,23,17.0
21,5,57.0
21,7,25.0
21,9,44.0
21,11,40.0
21,12,52.0
21,18,26.0
21,24,32.0
26,4,81.0
26,5,63.0
26,6,31.0
26,11,47.0
26,2,43.0
26,3,53.0
26,7,41.0
26,9,33.0
26,10,35.0
26,14,52.0
26,1,57.0
26,8,45.0
26,12,29.0
26,13,40.0
20,10,28.0
20,12,64.0
20,4,78.0
20,6,30.0
20,9,38.0
20,1,25.0
20,2,25.0
20,3,31.0
20,5,67.0
20,7,18.0
20,8,42.0
20,11,22.0
20,13,40.0
20,14,45.0
27,3,35.0
27,6,21.0
27,9,18.0
27,10,33.0
27,13,21.0
27,15,36.0
27,17,36.0
27,18,28.0
27,19,49.0
27,23,17.0
27,24,25.0
27,26,32.0
27,2,50.0
27,7,24.0
27,14,23.0
27,22,91.0
27,1,43.0
27,4,62.0
27,5,59.0
27,8,11.0
27,11,26.0
27,12,22.0
27,20,67.0
27,21,48.0
27,25,49.0
27,16,1.0
28,1,8.0
28,4,61.0
28,5,53.0
28,6,35.0
28,9,74.0
28,10,46.0
28,13,48.0
28,14,83.0
28,3,70.0
28,8,80.0
28,2,67.0
28,7,39.0
28,11,3.0
28,12,63.0
29,3,36.0
29,4,23.0
29,9,61.0
29,10,42.0
29,11,36.0
29,12,30.0
29,13,45.0
29,14,27.0
29,17,5.0
29,18,8.0
29,23,38.0
29,25,65.0
29,5,21.0
29,6,39.0
29,7,56.0
29,15,15.0
29,19,37.0
29,21,65.0
29,1,42.0
29,2,24.0
29,8,69.0
29,16,15.0
29,20,66.0
29,22,40.0
29,24,31.0
29,26,53.0
30,1,53.0
30,9,69.0
30,10,63.0
30,3,47.0
30,8,69.0
30,2,58.0
30,4,65.0
30,5,67.0
30,6,19.0
30,7,36.0
30,11,23.0
30,12,11.0
30,13,21.0
30,14,46.0
31,3,22.0
31,4,64.0
31,7,53.0
31,8,42.0
31,9,33.0
31,10,63.0
31,11,24.0
31,13,41.0
31,17,29.0
31,18,27.0
31,19,48.0
31,22,47.0
31,23,38.0
31,5,55.0
31,12,52.0
31,16,25.0
31,1,40.0
31,2,75.0
31,6,29.0
31,14,27.0
31,15,16.0
31,20,57.0
31,21,67.0
31,24,38.0
31,25,24.0
31,26,40.0
32,1,24.0
32,4,59.0
32,6,31.0
32,11,15.0
32,13,27.0
32,2,39.0
32,3,37.0
32,5,39.0
32,7,24.0
32,8,49.0
32,9,46.0
32,10,43.0
32,12,21.0
32,14,73.0
33,2,55.0
33,4,15.0
33,5,47.0
33,12,55.0
33,14,50.0
33,15,40.0
33,16,38.0
33,22,41.0
33,23,42.0
33,1,49.0
33,10,48.0
33,3,44.0
33,6,59.0
33,7,9.0
33,8,69.0
33,9,61.0
33,11,44.0
33,13,40.0
33,17,28.0
33,18,53.0
33,20,30.0
33,21,42.0
33,24,50.0
33,25,61.0
33,26,41.0
33,19,32.0
34,1,41.0
34,6,19.0
34,13,45.0
34,2,40.0
34,3,42.0
34,4,27.0
34,5,16.0
34,7,40.0
34,8,41.0
34,9,21.0
34,10,30.0
34,11,52.0
34,12,27.0
34,14,37.0
35,1,6.0
35,2,12.0
35,6,31.0
35,12,19.0
35,13,24.0
35,14,37.0
35,15,21.0
35,16,18.0
35,20,1.0
35,23,27.0
35,24,25.0
35,3,4.0
35,8,34.0
35,17,25.0
35,18,27.0
35,25,38.0
35,4,20.0
35,5,39.0
35,7,9.0
35,9,5.0
35,10,12.0
35,11,2.0
35,19,3.0
35,21,1.0
35,22,28.0
35,26,16.0
36,1,29.0
36,9,16.0
36,13,37.0
36,3,34.0
36,6,11.0
36,11,16.0
36,2,31.0
36,4,6.0
36,5,8.0
36,7,38.0
36,8,35.0
36,10,17.0
36,12,29.0
36,14,34.0
37,2,27.0
37,3,5.0
37,4,31.0
37,7,24.0
37,13,26.0
37,14,38.0
37,16,6.0
37,22,44.0
37,26,9.0
37,12,18.0
37,1,6.0
37,5,7.0
37,6,29.0
37,8,35.0
37,9,12.0
37,10,11.0
37,11,2.0
37,15,25.0
37,17,21.0
37,18,32.0
37,19,4.0
37,20,1.0
37,23,39.0
37,24,15.0
37,25,9.0
38,1,15.0
38,4,19.0
38,5,33.0
38,6,16.0
38,10,25.0
38,2,37.0
38,3,38.0
38,7,24.0
38,8,38.0
38,9,8.0
38,11,23.0
38,12,18.0
38,13,28.0
38,14,33.0
39,9,45.0
39,11,35.0
39,13,61.0
39,18,34.0
39,21,41.0
39,2,43.0
39,3,30.0
39,4,48.0
39,5,57.0
39,6,63.0
39,7,20.0
39,8,55.0
39,10,28.0
39,12,49.0
39,14,47.0
39,15,19.0
39,16,39.0
39,17,47.0
39,19,49.0
39,20,32.0
39,22,37.0
39,23,55.0
39,24,27.0
39,25,29.0
39,26,53.0
39,1,35.0
40,1,40.0
40,2,38.0
40,3,40.0
40,4,53.0
40,5,51.0
40,6,25.0
40,7,31.0
40,8,34.0
40,9,31.0
40,10,35.0
40,11,32.0
40,12,25.0
40,13,35.0
40,14,32.0
41,4,47.0
41,5,67.0
41,11,55.0
41,20,38.0
41,24,33.0
41,26,69.0
41,1,49.0
41,3,52.0
41,6,8.0
41,7,40.0
41,8,54.0
41,9,33.0
41,10,22.0
41,12,28.0
41,13,25.0
41,14,25.0
41,15,28.0
41,16,28.0
41,17,21.0
41,18,12.0
41,19,32.0
41,21,39.0
41,22,44.0
41,23,11.0
41,25,64.0
41,2,16.0
