0,663,1.0
1,3990,2.0
1,588,2.0
1,3439,3.0
1,1570,5.0
1,361,1.0
1,1766,2.0
1,1337,1.0
2,966,1.0
3,683,2.0
4,4740,1.0
5,1896,1.0
6,7322,2.0
6,657,4.0
6,1521,1.0
7,3189,1.0
7,1061,1.0
7,2523,1.0
10,2483,1.0
11,1691,1.0
11,418,1.0
11,4450,1.0
11,2963,1.0
12,3124,1.0
12,78,3.0
12,2961,1.0
13,5033,1.0
13,1413,7.0
13,5760,1.0
13,1266,1.0
13,6633,1.0
13,291,1.0
14,4962,1.0
14,1265,1.0
14,808,2.0
14,5049,1.0
14,323,1.0
14,1086,1.0
17,1617,1.0
18,1206,1.0
19,6756,1.0
20,4854,1.0
21,1844,1.0
21,2668,1.0
21,5738,1.0
21,1471,3.0
21,1772,3.0
21,5954,1.0
21,545,2.0
21,1896,2.0
21,2651,2.0
21,1180,1.0
21,35,2.0
21,235,1.0
21,2832,1.0
21,2884,2.0
21,3849,2.0
21,308,10.0
21,509,2.0
23,695,1.0
23,100,1.0
23,1570,2.0
23,1743,2.0
23,89,2.0
23,5648,6.0
23,2961,5.0
23,497,1.0
23,1645,1.0
24,5355,1.0
26,6196,1.0
27,5481,2.0
28,7046,1.0
31,6682,1.0
31,2552,3.0
31,2671,3.0
31,4554,2.0
31,5507,4.0
31,279,1.0
31,7018,1.0
31,6923,1.0
31,3362,1.0
31,6553,2.0
32,4809,1.0
32,2838,1.0
32,417,1.0
32,1114,1.0
32,6711,1.0
32,3120,1.0
32,4212,1.0
33,5705,1.0
33,2038,1.0
34,316,2.0
34,1129,1.0
34,230,1.0
34,1982,1.0
34,76,1.0
34,2611,1.0
35,3930,4.0
35,703,30.0
35,3048,7.0
35,1811,9.0
35,1471,3.0
35,79,1.0
35,667,2.0
35,4990,2.0
35,78,62.0
35,2650,1.0
35,1174,1.0
35,5040,3.0
35,5267,1.0
35,94,1.0
35,310,37.0
35,711,3.0
35,3560,4.0
35,5387,2.0
35,989,2.0
35,747,3.0
35,996,6.0
35,2637,1.0
35,4374,3.0
35,655,2.0
35,48,1.0
35,2387,1.0
35,1896,48.0
35,4133,5.0
35,2048,2.0
35,1982,2.0
35,3209,1.0
35,3851,2.0
35,2668,4.0
35,316,2.0
35,2154,1.0
35,3439,1.0
35,314,3.0
35,3972,2.0
35,2777,1.0
35,2219,8.0
35,1206,10.0
35,2180,4.0
35,2753,2.0
35,967,2.0
35,89,1.0
35,545,6.0
35,836,1.0
35,3822,1.0
35,1772,2.0
35,2486,1.0
35,2096,1.0
35,2767,1.0
35,6380,1.0
35,3435,1.0
35,3455,1.0
35,3490,1.0
35,3910,1.0
35,6440,1.0
35,5428,1.0
35,5822,1.0
35,404,20.0
35,4616,1.0
35,2884,2.0
35,2776,2.0
35,3174,2.0
35,5120,2.0
35,1644,2.0
35,2305,2.0
35,802,3.0
35,4216,5.0
35,3030,6.0
35,4773,13.0
35,1269,7.0
35,6487,16.0
35,2917,2.0
35,2286,4.0
35,2554,1.0
35,3124,4.0
35,4182,1.0
35,1570,1.0
35,6985,3.0
35,1413,3.0
35,4875,2.0
35,6447,2.0
35,1712,2.0
35,2702,3.0
35,5668,2.0
35,394,3.0
35,2220,1.0
35,570,1.0
35,4998,1.0
35,1645,2.0
35,235,3.0
35,4638,2.0
35,1009,3.0
35,6292,1.0
35,2604,2.0
35,157,1.0
35,591,1.0
35,4588,1.0
35,888,1.0
36,5863,3.0
38,1833,1.0
38,3408,2.0
38,4988,1.0
39,2010,4.0
39,1045,4.0
40,5276,1.0
40,4470,1.0
40,4644,1.0
40,1249,1.0
41,2082,2.0
42,5764,1.0
42,5504,1.0
43,2921,1.0
43,3177,1.0
43,3319,1.0
44,3639,1.0
44,594,3.0
44,3400,2.0
45,2901,1.0
45,750,1.0
45,5116,1.0
45,6993,1.0
45,5933,1.0
45,3006,1.0
46,6533,1.0
46,186,1.0
46,305,1.0
47,2109,3.0
48,2387,1.0
49,6300,3.0
49,256,3.0
49,1076,3.0
49,1211,3.0
49,3029,16.0
49,4857,3.0
49,5834,16.0
49,5563,4.0
49,1256,4.0
49,4937,4.0
49,6137,2.0
49,2999,1.0
50,114,1.0
51,514,1.0
52,1087,1.0
52,489,1.0
52,4879,1.0
53,5801,1.0
53,6354,1.0
53,2636,1.0
53,980,1.0
53,1027,1.0
53,2215,1.0
53,5303,1.0
53,544,1.0
54,1946,1.0
55,5816,3.0
55,1316,1.0
55,2244,3.0
55,3349,1.0
55,1099,3.0
58,2445,1.0
58,297,1.0
58,1631,1.0
58,1291,1.0
58,7101,1.0
58,3045,1.0
58,4566,1.0
58,4927,1.0
58,6107,1.0
59,6707,1.0
59,1099,1.0
59,7225,1.0
59,249,1.0
59,3408,1.0
