0,8998,1.0
0,10194,1.0
1,8998,1.0
1,3816,1.0
1,4767,1.0
2,13147,8.0
2,4708,8.0
2,8995,1.0
2,7744,1.0
2,9920,1.0
2,3291,1.0
2,13120,1.0
2,9774,1.0
2,7517,1.0
2,7954,1.0
2,74,1.0
2,1791,2.0
2,618,2.0
2,2000,1.0
2,3664,1.0
2,12121,1.0
2,6862,1.0
2,6337,2.0
2,4426,1.0
2,8145,1.0
2,3872,1.0
2,12110,1.0
2,8315,1.0
2,8998,1.0
2,10087,1.0
2,8149,1.0
2,10440,1.0
2,9220,1.0
2,500,1.0
2,11345,1.0
3,2500,1.0
3,1483,1.0
4,8995,1.0
4,8443,1.0
5,10731,1.0
5,4072,1.0
5,5917,1.0
6,3291,1.0
6,7744,1.0
6,6305,1.0
7,12239,1.0
7,7744,1.0
7,3148,1.0
7,3872,1.0
7,7015,1.0
7,460,1.0
8,8998,1.0
8,9774,1.0
8,904,1.0
9,8528,1.0
9,12066,1.0
9,10678,1.0
9,11570,1.0
9,8244,1.0
9,1057,1.0
9,9384,1.0
9,7661,1.0
9,13215,2.0
9,9269,1.0
9,7535,2.0
9,4070,1.0
9,5276,1.0
10,11610,1.0
10,962,3.0
10,11657,1.0
10,11345,1.0
10,12201,1.0
10,9918,2.0
10,9402,1.0
10,4382,1.0
10,9525,1.0
11,3019,1.0
11,12152,1.0
11,1006,1.0
12,1664,1.0
12,5276,1.0
12,3370,1.0
12,5404,1.0
13,8995,1.0
13,9204,1.0
13,9703,1.0
13,6064,1.0
14,6494,2.0
14,7575,1.0
14,11137,1.0
15,10561,1.0
15,8093,1.0
16,548,4.0
16,5952,2.0
16,8499,5.0
16,6277,2.0
16,11171,1.0
16,10073,1.0
16,4089,1.0
16,6292,1.0
16,7960,1.0
17,7813,1.0
17,10442,1.0
17,6536,1.0
17,11756,1.0
17,6939,1.0
17,8567,2.0
17,11137,3.0
17,8024,2.0
17,7874,1.0
17,6709,1.0
18,8691,1.0
18,1419,1.0
18,2507,1.0
18,9977,1.0
18,2788,1.0
18,8896,1.0
18,6237,1.0
18,10608,1.0
18,9197,1.0
19,8998,1.0
19,1419,1.0
19,293,1.0
19,9982,1.0
20,8145,1.0
20,12102,1.0
20,618,1.0
20,4691,1.0
21,7399,1.0
21,7720,1.0
21,11017,1.0
22,10635,1.0
22,8145,1.0
22,8434,1.0
22,9161,1.0
23,12239,1.0
23,3690,2.0
23,7981,2.0
23,12482,1.0
23,11114,1.0
23,1088,1.0
24,4698,1.0
24,12229,1.0
24,1199,30.0
24,4422,1.0
24,10702,35.0
24,11477,4.0
24,12843,13.0
24,8244,1.0
24,13147,3.0
24,12063,1.0
24,12962,1.0
24,5683,3.0
24,9020,1.0
24,630,2.0
24,556,1.0
24,8995,1.0
24,1776,1.0
24,819,1.0
24,6280,1.0
24,12482,5.0
24,7510,6.0
24,548,2.0
24,1149,1.0
24,7109,1.0
24,2835,1.0
24,12909,3.0
24,11562,1.0
24,3259,1.0
24,7739,1.0
24,8614,1.0
24,10109,1.0
24,603,1.0
24,12724,1.0
24,3495,3.0
24,11899,1.0
24,626,1.0
24,4929,1.0
24,9966,1.0
24,5414,2.0
24,433,1.0
24,3739,1.0
24,3087,1.0
24,6355,1.0
25,12482,1.0
25,10026,1.0
26,1199,1.0
26,9374,1.0
26,603,1.0
27,12482,1.0
27,11824,1.0
27,12976,1.0
28,8808,1.0
28,12574,1.0
28,3019,1.0
29,12574,1.0
29,9529,1.0
30,12813,1.0
30,10129,1.0
30,13169,1.0
31,9340,1.0
31,11311,1.0
31,13147,1.0
31,12121,1.0
31,12300,1.0
32,12121,3.0
32,13147,2.0
32,626,1.0
32,12300,3.0
32,8244,1.0
33,1199,7.0
33,8995,5.0
33,12260,3.0
33,12121,83.0
33,13147,32.0
33,11064,3.0
33,7399,1.0
33,7219,1.0
33,12083,1.0
33,6869,6.0
33,12300,64.0
33,2277,3.0
33,2647,2.0
33,9157,2.0
33,10602,2.0
33,2001,5.0
33,4632,2.0
33,4708,4.0
33,10307,4.0
33,1656,2.0
33,4289,2.0
33,11493,7.0
33,9977,4.0
33,4374,2.0
33,10606,2.0
33,7391,2.0
33,194,2.0
33,484,1.0
33,8244,6.0
33,8393,1.0
33,1149,2.0
33,12305,4.0
33,11017,9.0
33,3466,1.0
33,12303,1.0
33,9895,2.0
33,524,2.0
33,12304,2.0
33,4425,2.0
33,13174,2.0
33,12073,1.0
33,3296,2.0
33,618,2.0
33,6463,1.0
33,10320,2.0
33,626,5.0
33,10995,2.0
33,13132,1.0
33,11268,1.0
33,3496,2.0
33,5979,1.0
33,9583,1.0
33,5115,1.0
33,10093,1.0
33,5743,1.0
34,6073,1.0
35,4749,2.0
35,13088,2.0
36,10704,1.0
36,4247,1.0
37,3259,1.0
37,603,1.0
37,9716,1.0
37,12482,2.0
37,8995,3.0
37,12102,5.0
37,2507,2.0
37,5152,1.0
37,3592,1.0
37,12073,1.0
37,9399,1.0
37,416,1.0
38,4976,1.0
39,986,1.0
39,3318,2.0
39,5719,2.0
39,5276,1.0
40,3008,2.0
40,8864,2.0
41,12000,1.0
41,3259,1.0
41,548,1.0
41,11477,1.0
41,4573,1.0
41,9303,1.0
42,1791,1.0
42,10714,1.0
42,8528,1.0
42,10678,1.0
42,6041,1.0
42,6204,1.0
42,9474,1.0
42,11268,1.0
42,12102,1.0
43,4698,1.0
43,611,1.0
44,9610,1.0
44,12113,1.0
45,1428,2.0
45,727,2.0
45,13264,2.0
45,9529,1.0
45,5321,1.0
46,8995,1.0
46,8998,1.0
46,7744,1.0
46,9967,1.0
46,6355,1.0
46,4743,1.0
46,11477,1.0
46,603,1.0
46,8959,1.0
47,12121,1.0
47,11372,1.0
47,2674,1.0
48,12482,1.0
48,4759,1.0
48,3259,1.0
49,2115,1.0
49,12102,1.0
49,8995,1.0
49,11266,1.0
49,7744,1.0
49,7663,1.0
49,10585,1.0
49,5802,1.0
50,12007,1.0
50,9594,1.0
50,501,1.0
51,8995,1.0
51,3008,1.0
51,8074,1.0
51,11842,1.0
51,7744,1.0
52,8995,1.0
52,12102,1.0
53,8995,1.0
53,6463,1.0
54,6939,2.0
54,5182,1.0
54,4229,2.0
54,4050,1.0
54,11584,1.0
54,7621,2.0
54,6355,2.0
54,2708,2.0
54,1776,1.0
54,2454,2.0
54,6709,1.0
55,114,1.0
56,5276,1.0
56,7587,3.0
56,2986,4.0
56,4229,2.0
56,1872,1.0
56,10635,1.0
57,11053,1.0
57,2535,1.0
58,10635,1.0
58,12333,1.0
58,7011,2.0
58,2986,1.0
59,7073,2.0
59,7080,1.0
59,7972,1.0
60,7315,1.0
60,5965,1.0
61,8995,1.0
61,8145,1.0
61,7744,1.0
62,8995,1.0
62,9977,1.0
63,8995,4.0
63,8896,1.0
63,12102,5.0
64,8995,2.0
64,12102,2.0
65,7447,1.0
65,11803,1.0
65,12475,1.0
65,4312,1.0
66,12043,1.0
66,10440,1.0
66,13120,1.0
66,543,1.0
66,10820,1.0
66,11359,1.0
66,8995,1.0
66,12102,1.0
67,3496,4.0
67,7399,3.0
67,3781,3.0
67,11471,3.0
67,2001,1.0
67,1743,1.0
67,10320,3.0
67,13133,1.0
67,10981,4.0
67,11662,1.0
67,11064,1.0
67,3806,1.0
67,12121,1.0
67,9222,1.0
68,8149,1.0
68,10682,1.0
69,631,1.0
69,2789,1.0
69,1302,1.0
70,10158,1.0
70,6259,2.0
71,1415,1.0
71,9011,1.0
72,2424,1.0
72,4993,1.0
73,8244,1.0
73,9209,1.0
73,3420,1.0
73,12708,1.0
73,4641,1.0
74,3291,2.0
74,10408,1.0
74,13120,1.0
74,9774,1.0
74,7517,1.0
74,7954,1.0
74,8995,2.0
74,12102,2.0
75,7219,3.0
75,11037,1.0
75,12058,1.0
75,7711,1.0
76,1960,1.0
77,9757,1.0
77,7358,1.0
77,12152,1.0
77,10220,1.0
