2,1,1.0
2,102,1.0
2,117,1.0
1,27,1.0
1,45,1.0
1,102,1.0
1,117,1.0
1,84,1.0
4,3,1.0
4,71,1.0
4,72,1.0
3,19,1.0
3,28,1.0
3,44,1.0
3,72,1.0
3,98,1.0
3,84,1.0
6,5,1.0
6,73,1.0
6,74,1.0
5,22,1.0
5,43,1.0
5,74,1.0
5,104,1.0
5,84,1.0
8,7,1.0
8,75,1.0
8,76,1.0
7,23,1.0
7,42,1.0
7,75,1.0
7,104,1.0
7,21,1.0
7,84,1.0
10,9,1.0
10,105,1.0
10,118,1.0
9,52,1.0
9,105,1.0
9,118,1.0
12,11,1.0
12,107,1.0
12,38,1.0
11,36,1.0
11,51,1.0
11,107,1.0
11,89,1.0
14,13,1.0
14,77,1.0
14,78,1.0
13,32,1.0
13,37,1.0
13,50,1.0
13,78,1.0
13,81,1.0
13,106,1.0
16,15,1.0
16,79,1.0
16,80,1.0
15,33,1.0
15,49,1.0
15,79,1.0
15,31,1.0
18,17,1.0
18,29,1.0
18,71,1.0
18,104,1.0
18,26,1.0
17,72,1.0
19,71,1.0
21,20,1.0
21,73,1.0
21,25,1.0
20,74,1.0
22,73,1.0
23,76,1.0
25,24,1.0
25,26,1.0
25,41,1.0
25,48,1.0
25,76,1.0
25,35,1.0
25,93,1.0
25,47,1.0
25,54,1.0
24,75,1.0
26,103,1.0
27,82,1.0
28,102,1.0
28,103,1.0
28,82,1.0
29,102,1.0
31,30,1.0
31,40,1.0
31,77,1.0
31,108,1.0
31,35,1.0
30,78,1.0
32,77,1.0
33,80,1.0
35,34,1.0
35,80,1.0
35,82,1.0
34,79,1.0
36,105,1.0
36,108,1.0
36,39,1.0
37,108,1.0
39,38,1.0
39,81,1.0
40,81,1.0
40,106,1.0
41,91,1.0
42,47,1.0
42,91,1.0
43,119,1.0
43,56,1.0
44,58,1.0
45,98,1.0
47,46,1.0
47,56,1.0
46,119,1.0
48,85,1.0
49,54,1.0
49,85,1.0
50,120,1.0
50,86,1.0
51,87,1.0
52,89,1.0
54,53,1.0
54,86,1.0
53,120,1.0
56,55,1.0
55,110,1.0
58,57,1.0
58,119,1.0
57,109,1.0
60,59,1.0
59,110,1.0
62,61,1.0
61,109,1.0
64,63,1.0
64,84,1.0
64,86,1.0
63,112,1.0
66,65,1.0
66,84,1.0
66,87,1.0
65,111,1.0
68,67,1.0
67,112,1.0
70,69,1.0
69,111,1.0
82,104,1.0
84,83,1.0
84,88,1.0
83,85,1.0
83,95,1.0
87,120,1.0
88,89,1.0
88,100,1.0
89,120,1.0
91,90,1.0
90,92,1.0
90,121,1.0
93,94,1.0
93,121,1.0
95,96,1.0
95,122,1.0
98,97,1.0
98,119,1.0
97,99,1.0
97,122,1.0
100,101,1.0
100,116,1.0
104,103,1.0
103,117,1.0
106,105,1.0
106,107,1.0
108,118,1.0
109,114,1.0
110,114,1.0
111,115,1.0
112,115,1.0
114,113,1.0
114,121,1.0
113,115,1.0
113,116,1.0
115,122,1.0
