0,184,306.0
1,365,445.0
1,4414,4502.0
2,165,1798.0
3,178,211.0
4,166,249.0
5,9,21.0
6,1034,2382.0
7,30,41.0
8,161,212.0
9,16,21.0
9,1161,1184.0
9,3220,3226.0
9,4783,4791.0
9,6662,6744.0
10,83,146.0
11,433,6927.0
12,75,375.0
13,6926
14,15,58.0
15,57,226.0
16,156,249.0
16,6926
17,227,381.0
18,2712,3685.0
19,79,107.0
20,61,78.0
20,3980,3982.0
21,360,765.0
22,153,349.0
23,104,352.0
24,246,6927.0
25,553,555.0
26,75,108.0
27,150,179.0
28,50,357.0
29,31,133.0
30,68,186.0
31,132,6927.0
32,691,4192.0
33,37,106.0
34,130,138.0
35,161,205.0
36,272,397.0
37,185,209.0
38,51,410.0
39,127,559.0
40,68,334.0
41,50,56.0
42,93,799.0
43,66,78.0
43,2555,2593.0
44,63,349.0
45,79,122.0
46,416,521.0
47,76,138.0
48,322,376.0
49,328,495.0
50,54,302.0
51,313,317.0
52,177,385.0
53,77,140.0
54,185,315.0
55,350,1256.0
56,391,468.0
57,113,127.0
58,6926
59,335,357.0
60,61,63.0
61,96,107.0
61,4713,4738.0
62,304,352.0
63,348,849.0
64,150,1614.0
65,208,379.0
66,209,341.0
67,374,709.0
68,77,157.0
68,4221,4340.0
69,79,97.0
70,126,163.0
71,156,303.0
72,332,985.0
73,77,164.0
74,256,322.0
75,94,173.0
75,5680,5704.0
76,419,608.0
76,5330,5478.0
77,124,133.0
77,3932,3956.0
78,129,146.0
79,95,164.0
79,6926
80,85,3126.0
81,121,303.0
82,531,5029.0
83,116,261.0
84,321,517.0
85,98,305.0
85,2376,2411.0
85,5067,5077.0
86,88,174.0
87,185,1494.0
88,173,175.0
89,167,257.0
90,256,286.0
91,141,179.0
92,233,654.0
93,350,576.0
94,198,278.0
95,185,375.0
96,138,249.0
97,456,481.0
98,146,158.0
99,148,223.0
100,209,6927.0
101,167,367.0
102,327,5156.0
103,185,472.0
104,140,166.0
105,163,172.0
106,138,319.0
107,351,381.0
108,405,466.0
109,327,843.0
110,739,2221.0
111,146,271.0
112,4688,6221.0
113,135,186.0
114,183,236.0
115,117,410.0
116,145,454.0
117,137,175.0
118,396,764.0
119,178,256.0
120,385,395.0
121,156,164.0
122,804,807.0
123,682,787.0
124,125,159.0
124,6646,6816.0
125,210,365.0
126,146,157.0
126,6684,6927.0
127,292,397.0
128,6926
129,350,1297.0
130,137,214.0
131,374,1049.0
132,138,147.0
132,4371,4483.0
133,178,298.0
134,259,475.0
135,345,434.0
136,2363,3586.0
137,152,162.0
137,5416,5428.0
138,146,164.0
138,5856,5866.0
139,1504,1803.0
140,204,385.0
141,325,364.0
142,197,339.0
143,178,310.0
144,6926
145,288,351.0
146,162,164.0
146,4424,4677.0
147,253,6927.0
148,220,239.0
149,474,484.0
150,178,256.0
151,175,298.0
152,367,751.0
153,202,1666.0
154,201,263.0
155,506,6048.0
156,181,196.0
157,212,262.0
158,337,436.0
159,1325,2368.0
160,352,2484.0
161,380,445.0
162,171,176.0
163,185,200.0
163,2384,2462.0
163,5942,6057.0
164,222,255.0
165,207,292.0
165,6797,6888.0
166,1412,2578.0
167,366,1970.0
168,182,1016.0
169,631,698.0
170,471,6927.0
171,208,260.0
172,243,638.0
173,174,1188.0
174,183,186.0
175,225,227.0
176,259,288.0
177,245,286.0
178,255,271.0
179,312,472.0
180,377,464.0
181,248,260.0
182,1906,1975.0
183,323,397.0
184,396,673.0
185,192,196.0
185,1531,1573.0
185,2703,2754.0
185,3672,3688.0
185,4800,4828.0
185,6217,6248.0
186,337,385.0
187,445,561.0
188,195,272.0
189,6926
190,400,459.0
191,1736,2876.0
192,5054,6927.0
193,195,202.0
194,234,242.0
195,201,226.0
195,4933,4941.0
196,199,752.0
197,229,363.0
198,399,756.0
199,259,323.0
199,5542,5562.0
200,212,305.0
201,266,334.0
202,579,1479.0
203,348,1040.0
204,403,531.0
205,329,338.0
206,1049,1250.0
207,291,333.0
208,272,288.0
209,343,572.0
210,444,541.0
210,3537,3550.0
211,444,595.0
212,304,466.0
213,248,264.0
214,375,397.0
215,231,258.0
216,1377,6927.0
217,248,288.0
218,6926
219,402,409.0
220,238,828.0
221,2706,3145.0
222,351,361.0
223,2024,6927.0
224,299,680.0
225,265,267.0
225,6447,6462.0
226,287,399.0
227,287,436.0
227,6026,6038.0
228,2522,3401.0
229,1936,2634.0
230,6926
231,232,252.0
232,6926
